tc,f,df,TS,UL95
55537.16,5.4530000000000006e-08,5.2830000000000004e-08,24.721684,6.186681e-08
55538.16,1.426e-07,6.954e-08,15.330081,7.139506e-08
55539.16,2.567e-07,1.015e-07,19.545641,1.624427e-07
55540.16,1.6100000000000003e-07,5.8979999999999996e-08,57.44125,False
55541.16,1.959e-07,7.546e-08,51.690439000000005,False
55542.16,2.489e-07,8.912e-08,56.34118,False
55543.16,2.329e-07,1.015e-07,23.440663,1.242643e-07
55544.16,1.498e-07,9.702999999999999e-08,8.430125,8.950417e-08
55545.16,9.07e-08,4.7089999999999994e-08,49.583416,False
55546.16,3.0329999999999997e-07,1.2449999999999998e-07,19.692698,3.955274e-07
55547.16,1.545e-07,6.105999999999999e-08,69.697653,False
55548.16,1.997e-07,7.31e-08,53.958875,False
55549.16,1.786e-07,9.050000000000001e-08,8.808003,1.300606e-07
55550.16,1.123e-07,6.304e-08,33.969944,False
55551.16,4.9580000000000005e-08,4.032e-08,7.33368,5.064446e-08
55552.16,1.3539999999999998e-07,8.192000000000001e-08,16.142016,1.580778e-07
55553.16,1.78e-07,7.927e-08,26.035366,False
55554.16,1.6550000000000002e-07,7.587e-08,17.231417,7.875472e-08
55555.16,2.768e-07,7.221e-08,133.31758100000002,False
55556.16,1.83e-07,6.915e-08,47.713887,False
55557.16,3.908e-07,9.858e-08,121.61454199999999,False
55558.16,1.607e-07,9.595000000000001e-08,31.756234000000003,False
55559.16,1.1390000000000001e-07,7.799e-08,35.638032,False
55560.16,1.48e-07,8.278e-08,15.340078,1.363326e-07
55561.16,1.866e-07,9.922000000000001e-08,13.23824,9.218357e-08
55562.16,3.1150000000000004e-08,4.3360000000000006e-08,2.487686,7.973323e-08
55563.16,1.446e-07,9.066e-08,23.57556,1.662048e-07
55564.16,2.015e-07,8.053000000000001e-08,65.260613,False
55565.16,1.435e-07,7.521e-08,38.153015,False
55566.16,1.914e-07,1.14e-07,11.246139,1.008841e-07
55567.16,3.212e-07,1.027e-07,87.03434399999999,False
55568.16,1.053e-07,5.3369999999999994e-08,39.28585,False
55569.16,1.076e-07,8.419e-08,3.25449,8.215315e-08
55570.16,1.923e-07,7.857000000000001e-08,104.193885,False
55571.16,4.1659999999999996e-07,1.4109999999999999e-07,61.379476000000004,False
55572.16,1.4949999999999998e-07,7.162e-08,29.691086,False
55573.16,2.559e-07,9.141e-08,63.295064,False
55574.16,3.635e-07,1.3380000000000002e-07,59.070628,False
55575.16,2.16e-07,9.273e-08,67.014567,False
55576.16,6.889e-08,5.445e-08,17.54782,7.888969e-08
55577.16,2.062e-07,9.021000000000001e-08,53.445939,False
55578.16,1.831e-07,1.053e-07,22.163915,9.115072e-08
55579.16,2.2809999999999998e-07,9.581e-08,54.471252,False
55580.16,1.438e-07,8.615e-08,10.286610000000001,8.023440e-08
55581.16,3.7950000000000003e-07,1.0539999999999999e-07,73.40904599999999,False
55582.16,1.695e-07,8.724e-08,38.31496,False
55583.16,1.365e-07,5.443e-08,42.244178000000005,False
55584.16,3.676e-07,1.044e-07,120.55331899999999,False
55585.16,3.3119999999999995e-07,9.744999999999999e-08,77.96301700000001,False
55586.16,2.537e-07,9.521e-08,39.060384,False
55587.16,1.1349999999999999e-07,5.634e-08,35.105534999999996,False
55588.16,1.425e-07,6.658e-08,27.521695,False
55589.16,1.409e-07,6.192e-08,27.993184999999997,False
55590.16,8.825e-08,6.569e-08,5.063892,1.421122e-07
55591.16,2.679e-07,1.107e-07,45.201386,False
55592.16,2.1760000000000002e-07,8.355e-08,51.723232,False
55593.16,1.5e-07,6.547e-08,54.485411,False
55594.16,1.333e-07,8.39e-08,14.131905,7.015176e-08
55595.16,2.2960000000000002e-07,8.522e-08,60.257214000000005,False
55596.16,2.481e-07,7.729e-08,75.328988,False
55597.16,1.13e-07,9.735e-08,2.0301400000000003,9.231110e-08
55598.16,3.4070000000000003e-07,1.102e-07,26.180939000000002,False
55599.16,1.571e-07,1.091e-07,18.563133999999998,8.137618e-08
55600.16,1.875e-07,8.353e-08,20.592349,9.851169e-08
55601.16,7.273e-08,5.87e-08,17.740576,8.293998e-08
55602.16,1.357e-07,6.948e-08,31.026190999999997,False
55603.16,1.82e-07,8.816e-08,33.726471999999994,False
55604.16,2.475e-07,1.069e-07,12.404045,1.491314e-07
55605.16,2.192e-07,9.607e-08,35.949764,False
55606.16,1.955e-07,6.54e-08,66.326497,False
55607.16,2.741e-07,9.602000000000001e-08,28.404412,False
55608.16,2.2949999999999998e-07,1.105e-07,18.545122,1.433404e-07
55609.16,1.882e-07,8.498e-08,17.510315,1.081012e-07
55610.16,1.565e-07,8.624000000000001e-08,8.102834,8.381605e-08
55611.16,2.509e-07,1.141e-07,16.510644,1.623461e-07
55612.16,1.0199999999999999e-07,7.009e-08,5.655037,1.450785e-07
55613.16,1.627e-07,6.496000000000001e-08,74.458671,False
55614.16,2.7530000000000004e-07,1.0189999999999999e-07,36.164877000000004,False
55615.16,1.3060000000000002e-07,7.566e-08,16.859331,1.476310e-07
55616.16,6.535e-07,1.7899999999999997e-07,64.068585,False
55617.16,2.389e-07,9.361e-08,51.080713,False
55618.16,2.43e-07,1.0769999999999999e-07,47.344398,False
55619.16,3.589e-07,1.1439999999999999e-07,61.315001,False
55620.16,2.1230000000000002e-07,9.007e-08,28.221073999999998,False
55621.16,2e-07,8.479e-08,64.21418800000001,False
55622.16,4.046e-07,1.366e-07,49.703974,False
55623.16,3.825e-07,1.342e-07,55.62487900000001,False
55624.16,1.861e-07,7.094e-08,54.14474499999999,False
55625.16,1.6539999999999999e-07,8.150999999999999e-08,66.996059,False
55626.16,2.684e-07,1.115e-07,23.419654,1.442823e-07
55627.16,3.719e-07,1.224e-07,62.844922,False
55628.16,2.888e-07,9.016e-08,85.696262,False
55629.16,2.671e-07,1.181e-07,51.169236,False
55630.16,4.2880000000000003e-07,1.349e-07,40.433836,False
55631.16,2.312e-07,1.1189999999999999e-07,17.596754999999998,1.350269e-07
55632.16,3.6179999999999997e-07,1.043e-07,112.33299199999999,False
55633.16,1.878e-07,9.329000000000001e-08,15.163405,9.517431e-08
55634.16,2.3660000000000001e-07,1.04e-07,37.822617,False
55635.16,2.322e-07,9.65e-08,38.500322,False
55636.16,2.651e-07,1.1279999999999999e-07,23.110232999999997,1.631220e-07
55637.16,3.504e-07,1.1130000000000001e-07,81.927104,False
55638.16,2.487e-07,9.252000000000001e-08,45.121941,False
55639.16,1.965e-07,6.87e-08,93.64489499999999,False
55640.16,2.118e-07,8.503e-08,50.584903999999995,False
55641.16,4.228e-07,1.185e-07,103.06145,False
55642.16,2.541e-07,8.785e-08,34.50763,False
55643.16,2.448e-07,7.883e-08,112.042621,False
55644.16,3.96e-07,1.0650000000000001e-07,78.117551,False
55645.16,1.136e-07,9.009000000000001e-08,18.509579000000002,1.447818e-07
55646.16,1.315e-07,6.905e-08,10.158928999999999,1.266886e-07
55647.16,2.595e-07,8.994e-08,94.697461,False
55648.16,2.657e-07,1.117e-07,36.942337,False
55649.16,2.608e-07,1.031e-07,26.488584000000003,False
55650.16,2.418e-07,9.667e-08,29.914555,False
55651.16,2.217e-07,9.429e-08,39.370156,False
55652.16,2.972e-07,8.433999999999999e-08,115.180172,False
55653.16,1.476e-07,5.788e-08,69.52431999999999,False
55654.16,1.689e-07,9.587e-08,11.860585,1.038176e-07
55655.16,2.048e-07,7.486e-08,61.226636,False
55656.16,2.1100000000000002e-07,8.656e-08,26.762728000000003,False
55657.16,1.5980000000000001e-07,7.281e-08,49.155097999999995,False
55658.16,1.729e-07,7.519e-08,30.500384000000004,False
55659.16,2.216e-07,8.558e-08,33.119949,False
55660.16,1.7390000000000002e-07,7.83e-08,42.576127,False
55661.16,1.4529999999999998e-07,5.519e-08,64.617799,False
55662.16,1.861e-07,7.93e-08,36.747469,False
55663.16,1.1449999999999999e-07,5.4909999999999993e-08,32.804365000000004,False
55664.16,1.7190000000000002e-07,8.754e-08,34.950234,False
55665.16,3.2149999999999996e-07,1.109e-07,56.308174,False
55666.16,6.81e-08,6.366e-08,16.250672,7.642558e-08
55667.16,2.671e-07,1.469e-07,14.541448999999998,1.597484e-07
55668.16,3.192e-07,1.539e-07,28.687739,False
55669.16,2.011e-07,1.973e-07,7.07215,1.333071e-07
55670.16,1.3859999999999998e-07,1.165e-07,22.756631,1.417685e-07
55671.16,1.196e-07,7.358e-08,15.146173000000001,1.195578e-07
55672.16,2.751e-07,1.2449999999999998e-07,23.830254999999998,1.721613e-07
55673.16,1.565e-07,8.282e-08,15.668137,1.581604e-07
55674.16,8.44e-08,9.873e-08,3.371433,5.610499e-08
55675.16,1.925e-07,8.468e-08,41.938201,False
55676.16,5.7549999999999996e-08,4.909e-08,22.12132,5.702199e-08
55677.16,1.4150000000000002e-07,7.959e-08,18.071803,1.565922e-07
55678.16,9.721999999999999e-08,7.583e-08,14.182767000000002,1.223711e-07
55679.16,2.156e-07,1.149e-07,26.078392,False
55680.16,2.286e-07,1.367e-07,6.21696,1.535743e-07
55681.16,5.848e-08,5.311e-08,13.752395000000002,7.049765e-08
55682.16,1.7710000000000002e-07,1.1320000000000001e-07,10.937531,1.094055e-07
55683.16,1.1160000000000001e-07,6.624e-08,27.777334999999997,False
55684.16,2.398e-07,1.027e-07,31.108975,False
55685.16,3.182e-07,1.5310000000000001e-07,15.091725,4.921064e-07
55686.16,2.093e-07,9.168e-08,44.062721,False
55687.16,3.29e-07,1.0869999999999999e-07,67.98625799999999,False
55688.16,1.6039999999999998e-07,7.838e-08,20.946858,1.399547e-07
55689.16,1.9489999999999998e-07,7.902e-08,33.714345,False
55690.16,1.435e-07,8.757e-08,23.799001,1.462403e-07
55691.16,1.403e-07,8.263999999999999e-08,24.647667000000002,1.481137e-07
55692.16,1.293e-07,6.828e-08,38.827171,False
55693.16,6.807e-08,4.236e-08,12.322284,6.385027e-08
55694.16,1.082e-07,7.183e-08,20.307534,1.109456e-07
55695.16,3.356e-07,1.0210000000000001e-07,57.041720999999995,False
55696.16,1.047e-07,4.936e-08,42.571884000000004,False
55697.16,8.576000000000001e-08,5.199e-08,15.993799,8.109396e-08
55698.16,1.189e-07,6.325e-08,12.556047,6.573264e-08
55699.16,8.815e-09,9.316e-09,5.007437,5.804884e-09
55700.16,1.0039999999999999e-07,5.143e-08,42.558011,False
55701.16,9.339e-08,5.0149999999999996e-08,34.723246,False
55702.16,1.586e-07,6.101e-08,60.886782999999994,False
55703.16,1.9370000000000002e-07,8.702e-08,22.580323,8.801778e-08
55704.16,1.438e-07,6.6e-08,41.399453,False
55705.16,1.903e-07,8.893e-08,22.63683,8.435045e-08
55706.16,2.923e-07,1.0070000000000001e-07,58.678698,False
55707.16,1.91e-07,8.65e-08,13.460970999999999,1.047485e-07
55708.16,4.527999999999999e-08,5.267e-08,1.544945,1.181550e-07
55709.16,1.304e-07,9.974e-08,5.402194000000001,1.014172e-07
55710.16,7.35e-08,5.857e-08,9.02062,8.905491e-08
55711.16,1.3130000000000002e-07,7.642e-08,7.24949,8.997656e-08
55712.16,6.831999999999999e-08,7.357e-08,7.24949,6.844193e-08
55713.16,1.101e-07,6.38e-08,14.538595,1.103106e-07
55714.16,6.5e-08,5.108e-08,16.662847,7.094065e-08
55715.16,1.6989999999999998e-07,7.365e-08,12.825034,1.069051e-07
55716.16,1.937e-08,2.4740000000000002e-08,3.4872650000000003,6.366866e-09
55717.16,8.025000000000001e-08,4.58e-08,32.341384000000005,False
55718.16,1.729e-07,9.708e-08,7.630547999999999,1.267218e-07
55719.16,5.923e-08,3.247e-08,27.632792,False
55720.16,1.282e-07,6.440999999999999e-08,38.839944,False
55721.16,1.42e-07,6.567999999999999e-08,39.084891999999996,False
55722.16,2.906e-08,3.68e-08,13.193207000000001,7.802859e-09
55723.16,3.021e-08,3.128e-08,4.64553,4.522484e-08
55724.16,1.6620000000000002e-07,1.1289999999999999e-07,4.989177,1.463267e-07
55725.16,3.887e-08,2.8090000000000002e-08,28.72437,False
55726.16,1.573e-07,7.79e-08,27.675103999999997,False
55727.16,9.079e-09,9.214e-09,18.481753,7.180699e-09
55728.16,8.295e-08,7.079e-08,2.983739,1.102153e-07
55729.16,1.653e-07,9.728e-08,20.29004,7.671365e-08
55730.16,3.383e-11,2.065e-09,0.0,1.430441e-14
55731.16,3.365e-08,4.7569999999999995e-08,16.785621,5.146374e-08
55732.16,6.558e-08,6.508e-08,5.508933,1.107618e-07
55733.16,1.558e-07,8.437e-08,19.275734,7.334743e-08
55734.16,1.722e-07,8.157e-08,36.804016,False
55735.16,1.29e-07,9.255e-08,5.743919,6.646703e-08
55736.16,1.0259999999999999e-07,5.3789999999999994e-08,27.893555,False
55737.16,2.967e-07,1.1119999999999999e-07,44.371687,False
55738.16,5.1950000000000005e-08,7.899e-08,1.6840279999999999,1.686049e-07
55739.16,1.082e-07,6.503000000000001e-08,22.984748,1.028030e-07
55740.16,9.845000000000001e-08,7.945e-08,11.162632,1.438716e-07
55741.16,3.171e-07,1.06e-07,52.670101,False
55742.16,2.037e-07,8.003e-08,39.611785999999995,False
55743.16,7.282e-08,6.704e-08,5.195658,1.287828e-07
55744.16,1.869e-07,9.102e-08,31.296910999999998,False
55745.16,2.187e-08,2.132e-08,6.852459,2.284627e-08
55746.16,8.305999999999999e-08,5.624e-08,20.027479,8.743493e-08
55747.16,2.947e-07,1.044e-07,44.648357,False
55748.16,1.797e-07,8.671e-08,31.849946999999997,False
55749.16,1.557e-07,6.423e-08,54.980188,False
55750.16,1.985e-07,7.189e-08,80.429974,False
55751.16,6.211e-08,4.904e-08,37.028432,False
55752.16,8.215e-08,8.141e-08,2.169133,5.622861e-08
55753.16,1.416e-07,7.752e-08,22.921778,1.494427e-07
55754.16,1.416e-07,5.2160000000000005e-08,58.386511999999996,False
55755.16,1.202e-07,5.785e-08,48.186073,False
55756.16,1.238e-07,5.884e-08,53.106414,False
55757.16,2.84e-07,1.0550000000000001e-07,25.67132,False
55758.16,2.94e-08,3.2e-08,4.325819,1.124907e-08
55759.16,1.952e-07,8.648999999999999e-08,27.311443,False
55760.16,6.351e-08,7.187000000000001e-08,1.169219,1.561532e-07
55761.16,7.684999999999999e-08,5.417e-08,26.773657,False
55762.16,7.951e-08,7.915e-08,1.543311,5.275075e-08
55763.16,1.394e-07,1.002e-07,4.473705000000001,1.280039e-07
55764.16,8.150000000000001e-08,4.8159999999999996e-08,25.048057999999997,False
55765.16,4.141e-08,3.617e-08,13.0432,4.916100e-08
55766.16,6.888e-08,4.652e-08,6.973289,7.367718e-08
55767.16,4.497e-08,3.689e-08,44.548516,False
55768.16,2.292e-08,3.328e-08,11.088511,5.048654e-09
55769.16,7.686e-08,4.46e-08,19.959401999999997,6.846341e-08
55770.16,2.019e-07,9.121999999999999e-08,21.142477,1.152187e-07
55771.16,2.282e-07,9.454000000000001e-08,62.465720999999995,False
55772.16,1.843e-07,7.711000000000001e-08,43.804975,False
55773.16,1.838e-07,9.09e-08,14.638948000000001,1.113970e-07
55774.16,3.588e-07,1.169e-07,44.813888,False
55775.16,2.3030000000000002e-07,9.365000000000001e-08,38.448946,False
55776.16,1.986e-07,9.880000000000001e-08,11.000446,1.000401e-07
55777.16,1.34e-07,7.255e-08,25.201684,False
55778.16,2.822e-08,3.239e-08,6.813764999999999,6.848605e-09
55779.16,8.869e-08,5.963e-08,10.133341999999999,8.868894e-08
55780.16,5.055e-08,5.9500000000000003e-08,2.754236,7.671699e-08
55781.16,4.3079999999999997e-07,1.224e-07,70.263199,False
55782.16,1.75e-07,1.133e-07,19.21211,9.280716e-08
55783.16,9.304e-08,9.055e-08,4.081746,5.591070e-08
55784.16,1.157e-07,7.832e-08,15.379281,1.108317e-07
55785.16,2.324e-07,1.047e-07,19.607845,1.213245e-07
55786.16,1.238e-07,9.952999999999999e-08,23.446766,1.477622e-07
55787.16,2.549e-07,1.192e-07,31.68358,False
55788.16,1.798e-07,9.272e-08,39.205069,False
55789.16,2.3660000000000001e-07,8.903000000000001e-08,84.18401,False
55790.16,2.8170000000000004e-07,1.262e-07,19.296312,1.729346e-07
55791.16,1.168e-07,7.780999999999999e-08,13.494779999999999,1.218805e-07
55792.16,2.663e-07,1.0859999999999999e-07,29.716801,False
55793.16,2.301e-07,1.102e-07,20.236981,1.168572e-07
55794.16,9.038e-08,5.03e-08,48.744267,False
55795.16,2.237e-07,9.423999999999999e-08,23.933626,1.165522e-07
55796.16,1.0300000000000001e-07,6.421e-08,17.130817,9.959969e-08
55797.16,7.896e-08,7.129e-08,5.466761,1.204991e-07
55798.16,2.1219999999999998e-07,8.778000000000001e-08,25.911729,False
55799.16,1.721e-07,7.168e-08,41.314969,False
55800.16,1.7239999999999998e-07,8.612999999999999e-08,34.264202000000004,False
55801.16,2.234e-07,8.773999999999999e-08,62.270081999999995,False
55802.16,2.1289999999999998e-07,1.0300000000000001e-07,24.579314,1.138262e-07
55803.16,8.205e-08,8.757e-08,5.7984029999999995,1.471785e-07
55804.16,1.463e-07,6.67e-08,65.480558,False
55805.16,1.794e-07,9.34e-08,24.263567000000002,7.487300e-08
55806.16,3.664e-07,1.377e-07,20.777053,5.537064e-07
55807.16,1.5939999999999998e-07,8.268000000000001e-08,24.017132,7.279446e-08
55808.16,2.1469999999999998e-07,8.7e-08,32.376021,False
55809.16,3.014e-07,1.506e-07,31.338426000000002,False
55810.16,1.929e-07,8.378e-08,66.65337,False
55811.16,4.5189999999999996e-07,1.347e-07,58.559548,False
55812.16,1.6469999999999999e-07,4.986e-08,105.667147,False
55813.16,2.468e-07,6.155e-08,112.673028,False
55814.16,2.208e-07,6.549e-08,81.341946,False
55815.16,2.734e-07,8.064e-08,117.20318400000001,False
55816.16,3.064e-07,1.165e-07,20.21369,3.275183e-07
55817.16,1.558e-07,7.549000000000001e-08,19.244032999999998,7.264155e-08
55818.16,3.939e-07,1.273e-07,48.512192,False
55819.16,4.473e-07,1.493e-07,62.655254000000006,False
55820.16,3.376e-07,9.896000000000001e-08,91.07460400000001,False
55821.16,2.6879999999999997e-07,9.498e-08,43.185099,False
55822.16,1.7e-07,8.249e-08,46.150290999999996,False
55823.16,3.0539999999999997e-07,1.218e-07,14.369010000000001,4.752392e-07
55824.16,1.293e-07,6.095e-08,36.996931,False
55825.16,1.632e-07,7.480999999999999e-08,32.178121000000004,False
55826.16,1.8030000000000002e-07,7.854e-08,51.035591,False
55827.16,2.025e-07,1.1e-07,14.010354999999999,9.982277e-08
55828.16,1.153e-07,5.224e-08,55.273196,False
55829.16,1.0769999999999999e-07,4.9939999999999996e-08,45.584881,False
55830.16,2.671e-07,7.834e-08,154.983751,False
55831.16,2.131e-07,9.717e-08,20.855556,1.152278e-07
55832.16,3.91e-07,1.483e-07,47.431102,False
55833.16,4.351e-08,3.77e-08,9.296444000000001,5.683045e-08
55834.16,1.659e-07,8.090999999999999e-08,56.969204000000005,False
55835.16,9.113e-08,4.785999999999999e-08,55.640606000000005,False
55836.16,2.8989999999999997e-07,1.483e-07,21.413421,1.665702e-07
55837.16,2.782e-07,1.1349999999999999e-07,38.934932,False
55838.16,1.4150000000000002e-07,6.879e-08,69.742866,False
55839.16,1.765e-07,8.019e-08,36.580870000000004,False
55840.16,6.75e-08,4.7329999999999994e-08,27.662565999999998,False
55841.16,2.2780000000000001e-07,9.636e-08,48.268727,False
55842.16,2.474e-07,1.0769999999999999e-07,30.990113,False
55843.16,1.609e-07,8.220000000000001e-08,38.808225,False
55844.16,1.773e-07,8.162000000000001e-08,29.581217,False
55845.16,1.382e-07,6.819e-08,48.713373,False
55846.16,1.1320000000000001e-07,4.652e-08,52.722356000000005,False
55847.16,1.517e-07,7.295e-08,45.474415,False
55848.16,5.98e-08,5.434e-08,7.058659,8.754670e-08
55849.16,9.157e-08,4.377e-08,56.616601,False
55850.16,2.74e-07,7.431e-08,103.641913,False
55851.16,1.522e-07,6.943e-08,27.692691999999997,False
55852.16,4.772e-08,4.308e-08,5.690656,7.478763e-08
55853.16,1.4220000000000002e-07,7.049e-08,26.008395999999998,False
55854.16,1.6469999999999999e-07,8.16e-08,27.300684000000004,False
55855.16,2.795e-07,1.7449999999999998e-07,11.559944,1.619523e-07
55856.16,1.582e-07,7.374e-08,19.134167,9.154396e-08
55857.16,2.1149999999999998e-07,6.440999999999999e-08,128.300544,False
55858.16,3.16e-07,9.217000000000001e-08,71.344923,False
55859.16,3.357e-07,9.989e-08,75.16618199999999,False
55860.16,2.2739999999999998e-07,8.011e-08,51.746561,False
55861.16,2.441e-07,9.137e-08,31.098412,False
55862.16,1.9809999999999998e-07,6.676e-08,86.486593,False
55863.16,2.208e-07,9.422e-08,32.085673,False
55864.16,7e-08,4.184e-08,36.676715,False
55865.16,1.844e-07,7.533e-08,62.563803,False
55866.16,2.33e-07,8.913e-08,42.708219,False
55867.16,2.272e-07,7.985e-08,62.013712,False
55868.16,1.412e-07,5.884e-08,64.48980999999999,False
55869.16,2.016e-07,6.992e-08,113.346172,False
55870.16,4.373e-07,1.1710000000000001e-07,89.97789,False
55871.16,2.422e-07,9.502000000000001e-08,35.024352,False
55872.16,1.458e-07,9.159e-08,8.428539,1.142870e-07
55873.16,3.521e-07,1.147e-07,46.75816,False
55874.16,3.2310000000000003e-07,9.728e-08,70.282021,False
55875.16,1.389e-07,6.529e-08,59.13304300000001,False
55876.16,2.7789999999999997e-07,1.0859999999999999e-07,60.383658999999994,False
55877.16,2.4269999999999997e-07,8.032999999999999e-08,56.786823999999996,False
55878.16,2.043e-07,8.125e-08,38.782554,False
55879.16,1.7629999999999998e-07,7.316e-08,48.671481,False
55880.16,2.63e-07,8.961e-08,61.30109,False
55881.16,2.782e-07,1.057e-07,24.833142000000002,False
55882.16,2.245e-07,8.114000000000001e-08,70.629964,False
55883.16,1.729e-07,8.978e-08,35.026022,False
55884.16,1.193e-07,5.949e-08,36.58712,False
55885.16,3.404e-08,4.8120000000000003e-08,15.771454,5.349407e-08
55886.16,2.1420000000000003e-07,9.406000000000001e-08,32.766020000000005,False
55887.16,1.259e-07,6.247e-08,18.83847,1.054633e-07
55888.16,9.016e-08,6.026e-08,8.204433,1.053720e-07
55889.16,1.968e-07,7.37e-08,43.334603,False
55890.16,1.632e-07,8.968e-08,20.149194,8.670739e-08
55891.16,1.7449999999999998e-07,8.674e-08,13.480931,9.710435e-08
55892.16,2.3350000000000002e-07,1.022e-07,31.871449,False
55893.16,9.41e-08,6.41e-08,15.927887,9.458687e-08
55894.16,1.821e-07,7.275e-08,30.089470000000002,False
55895.16,1.143e-07,6.258e-08,26.539369,False
55896.16,1.473e-07,7.172e-08,36.927594,False
55897.16,1.0419999999999999e-07,5.261e-08,20.420499,9.184687e-08
55898.16,1.581e-07,6.485e-08,38.535609,False
55899.16,1.986e-07,8.111e-08,36.818365,False
55900.16,9.8e-08,4.968e-08,36.42756,False
55901.16,2.166e-07,8.669e-08,48.481583,False
55902.16,1.211e-07,6.737e-08,15.713535,1.199651e-07
55903.16,2.867e-07,1.053e-07,18.877462,1.599597e-07
55904.16,1.5269999999999998e-07,7.551999999999999e-08,26.599190999999998,False
55905.16,3.505e-08,4.377e-08,3.838161,7.562599e-08
55906.16,9.103999999999999e-08,6.944e-08,5.396676,1.331053e-07
55907.16,3.646e-08,2.7040000000000003e-08,44.246845,False
55908.16,1.9309999999999998e-07,1.095e-07,20.751423000000003,9.938326e-08
55909.16,1.357e-07,7.255e-08,23.465538000000002,1.332315e-07
55910.16,7.909e-08,5.2279999999999996e-08,22.883409,7.920650e-08
55911.16,2.8980000000000002e-08,2.7320000000000002e-08,12.362699000000001,3.327339e-08
55912.16,1.198e-07,6.536e-08,23.929525,1.092344e-07
55913.16,2.275e-07,8.768e-08,38.486014000000004,False
55914.16,2.831e-07,9.371000000000001e-08,39.385465,False
55915.16,1.431e-07,1.005e-07,14.183983,8.429352e-08
55916.16,1.549e-07,8.746e-08,23.931812,7.224709e-08
55917.16,6.28e-08,5.3849999999999996e-08,14.857643,8.603238e-08
55918.16,1.954e-07,9.808999999999999e-08,26.491071999999996,False
55919.16,1.486e-07,8.777e-08,20.831048000000003,1.480584e-07
55920.16,3.002e-07,1.033e-07,74.390022,False
55921.16,7.977e-08,4.895e-08,18.006904000000002,7.106934e-08
55922.16,2.216e-07,8.882e-08,37.395206,False
55923.16,1.163e-07,6.899e-08,9.769974000000001,1.378994e-07
55924.16,1.804e-07,8.164999999999999e-08,11.153567,1.072021e-07
55925.16,1.684e-07,9.036e-08,9.081708,1.096143e-07
55926.16,1.368e-07,6.105000000000001e-08,34.162821,False
55927.16,1.006e-07,4.772e-08,43.808827,False
55928.16,1.165e-07,6.846e-08,14.312584,1.245749e-07
55929.16,1.074e-07,6.665e-08,11.119953,1.322547e-07
55930.16,4.0590000000000005e-07,1.369e-07,28.020781,False
55931.16,2.754e-07,8.144000000000001e-08,88.78706700000001,False
55932.16,1.449e-07,6.831999999999999e-08,51.062224,False
55933.16,6.09e-08,4.417e-08,16.887389000000002,6.206416e-08
55934.16,2.054e-07,8.792e-08,18.668877,1.208410e-07
55935.16,1.212e-07,7.431e-08,27.952381,False
55936.16,1.0609999999999999e-07,7.512e-08,18.814254000000002,1.340700e-07
55937.16,1.335e-07,6.703e-08,49.330254,False
55938.16,2.4329999999999996e-07,1.0029999999999999e-07,45.449731,False
55939.16,2.958e-07,1.2099999999999998e-07,21.609995,1.711873e-07
55940.16,3.3020000000000003e-07,1.2e-07,27.560571000000003,False
55941.16,5.075e-08,4.115e-08,13.273701999999998,5.771559e-08
55942.16,5.774e-08,3.543e-08,39.088194,False
55943.16,1.456e-07,6.872e-08,53.861360999999995,False
55944.16,5.0599999999999996e-08,5.085e-08,6.01894,8.006755e-08
55945.16,1.341e-07,9.064e-08,8.802513000000001,7.988864e-08
55946.16,9.737e-08,5.679e-08,34.029182,False
55947.16,1.376e-07,7.268e-08,21.574523000000003,1.377801e-07
55948.16,2.589e-07,1.51e-07,22.015701999999997,1.587923e-07
55949.16,1.114e-07,6.081e-08,50.247739,False
55950.16,4.574e-07,1.4179999999999999e-07,37.328384,False
55951.16,1.26e-07,7.114e-08,23.972685000000002,1.162949e-07
55952.16,6.852999999999999e-08,6.297e-08,5.922530999999999,1.142385e-07
55953.16,1.413e-07,9.209e-08,12.273557,7.679761e-08
55954.16,2.1289999999999998e-07,9.725e-08,9.548886,1.338540e-07
55955.16,1.501e-07,9.436999999999999e-08,7.407217,9.627086e-08
55956.16,1.775e-07,7.918e-08,43.515912,False
55957.16,1.441e-07,7.82e-08,12.589827,7.186612e-08
55958.16,2.3719999999999998e-07,9.477999999999999e-08,37.903015,False
55959.16,8.105e-08,3.965e-08,48.602579999999996,False
55960.16,1.043e-07,6.646e-08,12.74094,1.272092e-07
55961.16,1.8100000000000002e-07,7.208999999999999e-08,31.278427,False
55962.16,1.8600000000000002e-07,9.773e-08,23.20693,9.420200e-08
55963.16,6.419e-08,4.8570000000000004e-08,24.613156,5.962761e-08
55964.16,1.4949999999999998e-07,6.565000000000001e-08,27.768921000000002,False
55965.16,1.396e-07,7.772e-08,19.280911,7.120560e-08
55966.16,1.278e-07,6.655e-08,12.956842,1.164617e-07
55967.16,1.5630000000000002e-07,7.690999999999999e-08,39.395995,False
55968.16,1.529e-07,8.388999999999999e-08,17.485418,7.394251e-08
55969.16,1.576e-07,7.599000000000001e-08,30.526626,False
55970.16,9.567e-08,6.244e-08,13.029782,1.173174e-07
55971.16,4.7809999999999996e-08,4.897e-08,33.745753,False
55972.16,1.309e-07,9.459e-08,3.401775,9.967514e-08
55973.16,2.598e-07,1.001e-07,55.870862,False
55974.16,1.1449999999999999e-07,7.346e-08,20.913332999999998,1.312251e-07
55975.16,1.053e-07,6.157e-08,21.47286,1.010262e-07
55976.16,1.695e-07,9.699e-08,41.433987,False
