tc,f,df,TS,UL95
55365.150034722225,1.6334561300592878e-08,4.711508268922621e-09,61.78934711293914,3.649712775750709e-08
55372.150034722225,7.681608963694416e-09,3.18106601067627e-09,44.43512545142585,4.155536206334944e-08
55379.150034722225,6.3742196487836584e-09,2.985098180932064e-09,20.262660813266848,6.366901005886328e-08
55386.150034722225,9.06506846263736e-09,3.574803472788409e-09,43.21738473591904,8.337598203978541e-08
55393.150034722225,6.740032353594166e-09,2.957090431806157e-09,28.180237032545847,6.6128350056144e-08
55407.150034722225,9.009471437163539e-09,3.3626391804908162e-09,45.53518900693234,1.448608461070469e-07
55414.150034722225,3.075401475749843e-09,2.1794727452897604e-09,16.31958606065018,1.2343465017927507e-07
55421.150034722225,2.9132058856468882e-09,1.7747010649920222e-09,19.108680391051166,1.3967571122012205e-07
55428.150034722225,1.1271454313457673e-09,1.833248458337392e-09,0.792182460631011,4.02196156925704e-08
55435.150034722225,3.35221510098664e-09,1.932525142260101e-09,20.916506913810736,9.480519631538793e-08
55442.150034722225,6.022077466883962e-09,2.6232884325528963e-09,32.295663306944334,1.0289909334803286e-07
55449.150034722225,2.73940336251699e-09,2.1570223568627916e-09,7.054300773907016,1.2836203163742795e-07
55456.150034722225,6.031362731958678e-09,2.6424931981327773e-09,38.963094590970286,1.155708392868472e-07
55463.150034722225,4.306586904014115e-09,2.497221278105145e-09,15.914369136244204,9.133451821198276e-08
55470.150034722225,2.174087577852895e-09,1.6354760867337032e-09,10.938031804707862,1.1104098462459052e-07
55477.150034722225,5.4927543694247305e-09,2.7299288590406336e-09,20.62225980092626,4.839730809215339e-08
55484.150034722225,1.075507665915579e-08,4.222639551831224e-09,40.18008572193503,3.313092180003417e-08
55491.150034722225,2.8595228564082056e-09,2.196377973189624e-09,13.376786395510862,1.37194721430671e-07
55498.150034722225,5.474696569427868e-09,2.822650020597512e-09,27.943551433334505,1.4741331614619879e-08
55505.150034722225,9.65232672296405e-09,3.7110687690063706e-09,30.442294589454832,2.3750098347755338e-08
55512.150034722225,1.03396723369575e-08,3.537578917394862e-09,52.371388891868264,7.906901090173492e-08
55519.150034722225,6.657929629067122e-09,2.7962802052158546e-09,34.895726170965645,6.789862722337491e-08
55526.150034722225,1.0707338318814013e-08,3.5797401097462915e-09,66.02917329737829,6.24130079075614e-08
55533.150034722225,1.1449825945622138e-08,4.141851347205145e-09,47.37872841803255,4.1962928185298264e-08
55540.150034722225,9.778401184935427e-09,3.501884081752997e-09,63.181843032623874,6.651209713141716e-08
55547.150034722225,5.6236154330069e-09,2.8752942305178956e-09,26.010493561017938,4.709868926991408e-08
55554.150034722225,3.8013505280494585e-09,2.208375528798748e-09,18.38000047342939,1.1659610751336905e-07
55561.14983845736,1.706413340582986e-09,1.7113336593262877e-09,11.341532161837677,6.291504275298798e-09
55568.150034722225,1.624676232894809e-08,4.647822187706663e-09,96.05107186840905,6.623525224720045e-08
55575.14887202192,1.0534952946126044e-08,3.617746986224167e-09,60.2062203699752,6.547855249221609e-08
55582.150034722225,7.403809228356805e-09,3.08520937097649e-09,34.79650762214442,5.3801879019065956e-08
55589.150034722225,1.1853177881198495e-08,3.938453718368077e-09,67.31578936354708,5.040455304831555e-08
55596.150034722225,2.671517118378398e-09,1.7446106921728697e-09,10.895300713713368,4.38420614271241e-08
55610.14653405768,5.597946096798416e-09,2.717419988669595e-09,16.291063755208597,6.138190826419624e-08
55617.150034722225,7.282276687747484e-09,3.346294321952357e-09,30.390981971977453,1.5859829815365024e-07
55624.14690442796,5.131497864230908e-09,3.187093141579076e-09,19.492763661888603,3.7058948586945966e-08
55631.150034722225,9.652599466375586e-09,3.472778232371902e-09,56.58129547716817,1.768800357532009e-08
55638.150034722225,1.175882652408747e-08,4.098417394895916e-09,57.81677076278356,7.100404000330494e-08
55645.150034722225,1.6968374339837325e-08,3.866008112287902e-09,138.09656378737054,6.360820286525796e-08
55652.150034722225,1.0977534464190625e-08,3.842084041330735e-09,55.94737445355349,6.592230069221128e-08
55659.14245998509,1.578005106990348e-08,4.215311455396e-09,90.64851661694411,5.532075467753176e-08
55666.150034722225,1.549125537964995e-08,4.8945949270291796e-09,76.77073254251445,1.0887423803050497e-07
55673.14346127037,1.583170168335124e-08,4.729884523263592e-09,71.7000546019699,1.0554036310902366e-07
55680.150034722225,1.812668707264903e-08,4.724945983963508e-09,99.56295571619557,5.800982712875811e-08
